trace_id,trace_path,num_gpus,scheduler,seed,avg_jct,p95_jct,slowdown_mean,slowdown_p95,sla,gpu_utilization,energy_kwh,thermal_stability,scheduling_latency_ms,jct_cv,fairness_jain,energy_per_job_kwh,action_entropy
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,2,SRPT,363997292,448.64016736401675,840.5,1.0123272800639735,1.0537242151972552,0.08368200836820083,0.9845853839725137,8.858888888889037,3.562918644021346,0.0023376280199406863,0.5752633341260671,0.7513554996492644,0.03706648070664869,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,2,SRPT,2130874309,444.34156378600824,824.4999999999999,1.0095371866116327,1.0268336449700681,0.09465020576131687,0.9842352724255554,8.920416666666766,3.588581536749001,0.002387573663223651,0.5450974072184445,0.7709320482231506,0.036709533607682164,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,2,DynamicHeuristic,853294576,462.14285714285717,847.25,1.0102983207243144,1.0333104410419065,0.007936507936507936,0.9864702860078781,9.621944444443898,3.2974854876750563,0.003190067293149566,0.5421332398063416,0.772852206219548,0.03818231922398372,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,2,DynamicHeuristic,472687945,461.9186046511628,855.0,1.009182549622014,1.0316603099741912,0.007751937984496124,0.9859902977584476,9.847013888888158,3.350863625356359,0.0029425602336887375,0.5412095705235132,0.7734503578657965,0.03816672049956651,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,2,DynamicHeuristic,2140226075,457.2,830.0,1.0103213666455293,1.0374908350674057,0.008888888888888889,0.9823790672974799,8.504097222222747,3.7294664913387745,0.0027891645513949638,0.5498251670790227,0.7678676774908225,0.03779598765432332,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,2,RLMetaDQN,994443221,467.12264150943395,862.25,1.0100699017180896,1.0373150856635882,0.014150943396226415,0.9868049959709911,8.182361111111803,3.304855765581505,0.2783023008915213,0.5202269169592032,0.7870074234338759,0.03859604297694247,1.489211365556544
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,2,RLMetaDQN,514497703,498.67391304347825,847.7499999999999,1.0086697824792805,1.0304632636961217,0.013043478260869565,0.9888095445441086,9.47993055555507,2.9934940973610056,0.2686170457588458,0.5012794001344465,0.7991809756802647,0.041217089371978564,1.486523428372698
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,2,RLMetaDQN,133891072,480.78512396694214,880.0,1.009031104754237,1.0313830537827133,0.008264462809917356,0.9884110224053567,9.613749999999408,3.0770680151258363,0.26880869327596685,0.5425502618480937,0.7725821195507221,0.039726239669419044,1.481980254981884
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,StaticEqual,1766757312,498.7,870.25,1.0089401028322622,1.0346642045978784,0.016666666666666666,0.9868736673773987,11.32763888888768,2.705599352140195,0.003358818091245044,0.5048095156543545,0.7969190173001067,0.037758796296292266,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,StaticEqual,1386150681,476.75324675324674,855.0,1.0096685271828476,1.0322954239184254,0.016233766233766232,0.9801672962763087,11.119722222221068,3.5826406597125318,0.003444347773815937,0.49426898826229054,0.8036635273475491,0.03610299422799048,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,StaticEqual,906205163,470.75971731448766,870.0,1.0108224997002755,1.039468728843093,0.014134275618374558,0.9814594192107222,10.086111111110064,3.3577178255173346,0.003372610738694776,0.5449796025331316,0.7710083781667272,0.035639968590494925,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,StaticPriority,1850278205,485.75657894736844,845.0,1.008629307238659,1.0368544148003302,0.02631578947368421,0.9783772928102825,11.186666666665515,3.9207009788780716,0.003752987953911981,0.5013818235497524,0.7991153901393255,0.0367982456140313,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,StaticPriority,1469671574,484.2391304347826,861.25,1.0094642345045406,1.033017656569701,0.014492753623188406,0.9750110570544007,10.127499999999054,4.536987388005378,0.0036003612952837404,0.5315617537548416,0.7796918965729742,0.03669384057970672,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,StaticPriority,989726056,474.77430555555554,838.2499999999999,1.00896551549635,1.03207519182534,0.020833333333333332,0.9839636363636364,10.350347222221133,3.019239770768203,0.0037368833796459842,0.5144997044857591,0.7906951338750595,0.035938705632712266,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,EDF,943583431,467.4203821656051,851.7499999999998,1.009457533784631,1.0377822003000279,0.028662420382165606,0.979757085020243,11.112499999998848,3.774009069159338,0.0036302237978752443,0.5241181249007864,0.7844984309691163,0.03539012738853136,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,EDF,463637913,461.3843648208469,860.0,1.010089173974318,1.0327079832842814,0.016286644951140065,0.9789686975964226,10.723749999998846,3.5647735874285313,0.0035223530242751862,0.5442586287952368,0.771475492887162,0.034930781758953894,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,EDF,83031282,446.747572815534,840.9999999999997,1.011402628649144,1.041918895481589,0.016181229773462782,0.9798994974874372,10.446527777776701,3.5564867973702317,0.0035558091801235537,0.5810849925182926,0.7475742513343403,0.033807533261413274,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,SRPT,1363807406,460.2517985611511,845.7499999999999,1.01147039795043,1.0434425808608458,0.1906474820143885,0.9765432098765432,9.688888888887929,4.103132434870049,0.0033431572673079143,0.5490713418942527,0.7683564159839474,0.034852118305352266,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,SRPT,883861888,453.0130293159609,845.0,1.0102668947910538,1.0354189195691137,0.14006514657980457,0.978096999004409,10.527916666665567,3.8200732752882534,0.00349534213650694,0.5462601027531073,0.7701786222189425,0.03429288816503442,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,SRPT,503255257,470.33898305084745,836.5,1.009218705068898,1.0302710430437931,0.18305084745762712,0.9776029055690073,10.508124999998918,3.8940696979253664,0.0033736728506120715,0.5176037011344953,0.7886972793412057,0.03562076271186074,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,DynamicHeuristic,1373159172,468.76254180602007,865.0,1.009260170025476,1.0354420315745128,0.013377926421404682,0.976789236404621,10.615347222221128,4.024818096452559,0.004417062865140609,0.5338872849161982,0.7781885375958262,0.03550283351913421,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,DynamicHeuristic,992552541,483.72727272727275,865.0,1.0094554032962562,1.0280642037571133,0.01818181818181818,0.979781691887869,12.090555555554255,3.7591707963597436,0.004481018259390393,0.5388443279753274,0.7749816038051315,0.036638047138043195,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,DynamicHeuristic,512607023,467.03389830508473,860.0,1.0086647129991178,1.0312160668234511,0.013559322033898305,0.9821299899120911,10.42902777777669,3.3667711112580117,0.004403784970320318,0.5314743800820081,0.7797483650548609,0.03535263653483624,0.0
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,RLMetaDQN,1414968930,485.40816326530614,860.0,1.0097059527660548,1.0324066435436579,0.02040816326530612,0.9802887284841755,10.808888888887722,3.5369391851572636,0.2685927667828995,0.5123777387152261,0.7920597924919143,0.03676492819349565,1.4775855367975326
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,RLMetaDQN,1034362299,436.0561056105611,854.4999999999999,1.0118674758302908,1.0435286682088682,0.0165016501650165,0.9755751419181357,9.999861111110114,4.148614642829984,0.26855542911094704,0.5603065902591361,0.7610677467933448,0.03300284195085846,1.4778417589452895
trace_001,/home/ubuntu/dynamic_cluster/real_traces/trace_001.csv,4,RLMetaDQN,653755668,467.37012987012986,845.0,1.0102087107296311,1.0365308722712505,0.01948051948051948,0.9778220269156825,10.900972222221093,3.961314088083779,0.2713390320481011,0.5476179433266646,0.769298578844155,0.035392766955263284,1.4752215881067394
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,StaticEqual,62644474,472.5409836065574,850.0,1.0089882513690047,1.0316582442474629,0.00819672131147541,0.983448275862069,9.533333333332946,3.673240962373358,0.0026358449915654812,0.5121062297264161,0.7922343349175807,0.039071038251364536,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,StaticEqual,1829521491,470.13953488372096,854.4999999999998,1.0098914968398172,1.0300558676459417,0.009302325581395349,0.9869239119707885,8.352152777778311,3.3486781644859454,0.002374664352824455,0.5479767285410471,0.7690660145707297,0.038847222222224705,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,StaticEqual,1349575973,480.7894736842105,863.5,1.0106564101596989,1.0399730926641877,0.008097165991902834,0.9890590809628009,9.811388888888112,3.005413519386292,0.0024146176233530332,0.5405370423053582,0.77388581497622,0.03972222222221908,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,StaticPriority,1440710152,466.70305676855895,853.0,1.008537151025303,1.0332847355131685,0.008733624454148471,0.9881308411214953,8.828472222222326,3.1650572762957236,0.002596303548611631,0.5151402706475474,0.7902829973614091,0.0385522804463857,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,StaticPriority,1060103521,482.19565217391306,862.7499999999999,1.0086885791478786,1.0321366951643898,0.013043478260869565,0.9848797559224695,9.169652777777682,3.4872805259001582,0.0025485033062657317,0.5276728531616858,0.7822041424118854,0.039868055555555136,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,StaticPriority,679496890,484.8995983935743,885.0,1.009957973365385,1.0431992489040711,0.01606425702811245,0.9869094813346547,9.97993055555468,3.305303079823936,0.0025377893230213553,0.5464438989771262,0.7700595103972326,0.04008004239178586,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,EDF,1876178176,478.0841121495327,880.0,1.0107641648220551,1.0391583278915812,0.009345794392523364,0.9876109647839235,8.454305555555994,3.268054808357051,0.0025560810824752775,0.5539787432933705,0.7651739066312394,0.03950610072689717,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,EDF,1396232658,471.6525423728813,840.0,1.0100919253330138,1.0328151721476435,0.00847457627118644,0.9850626118067979,9.200694444444284,3.4673113146447294,0.00254063573677371,0.5437087911663435,0.7718316938516269,0.03898599340866222,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,EDF,1015626027,492.3265306122449,878.9999999999999,1.0092178088517776,1.0347781174321484,0.012244897959183673,0.9834033440408533,9.977569444443684,3.6194165423868316,0.002371522162079927,0.5316636757344018,0.7796260243145497,0.040724773242627285,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,SRPT,148918503,454.01869158878503,870.0,1.0110417368817057,1.0421866617756175,0.09345794392523364,0.9822140447715425,8.031666666667526,3.7700486599152994,0.0023371140021959027,0.551600516018458,0.7667164528044835,0.03753115264797909,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,SRPT,1816456633,449.19921875,835.0,1.0095220446572943,1.0362026393642088,0.07421875,0.9848012470771629,9.500624999999587,3.4637039693702367,0.0023922557460897965,0.5502141815931155,0.767615443207051,0.03711181640624839,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,SRPT,1435850002,485.1544401544402,840.0,1.0101863247559746,1.0414856428218693,0.07335907335907337,0.986123225755293,10.387638888887677,3.3237121330388963,0.0023933893200607137,0.5162339839088892,0.7895791182829854,0.04010671385670918,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,DynamicHeuristic,1011209132,467.092050209205,850.0,1.010708914652212,1.036968967323304,0.008368200836820083,0.9865118356409112,9.224305555555341,3.3805959115753397,0.002964156414352003,0.5134207045864867,0.7913891667779717,0.038595420734541176,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,DynamicHeuristic,531263614,460.0646551724138,850.0,1.0106987742559599,1.0386603962672072,0.008620689655172414,0.9874205013093902,8.816597222222345,3.2146796064473038,0.003110324565739396,0.5528125775763517,0.7659303483002498,0.03800257423371701,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,DynamicHeuristic,150656983,456.12359550561797,850.0,1.009858385677217,1.0373944597600637,0.0149812734082397,0.9854372903542502,10.062222222221324,3.411466488064814,0.0029162888112361763,0.5272355009525515,0.782486528330801,0.03768622555139073,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,RLMetaDQN,200080027,478.8888888888889,839.4999999999999,1.0101872073428617,1.0366545743726305,0.007936507936507936,0.9837713155943653,9.979027777776988,3.626938763032179,0.268424711757491,0.5182016348940979,0.7883122092266776,0.039599316578480113,1.479096137079889
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,RLMetaDQN,1966957044,456.61354581673305,857.5,1.0120474034913056,1.0486486119316032,0.00796812749003984,0.9868970921121365,9.46715277777734,3.227472451349663,0.26755810563376464,0.5732925766486707,0.7526355159552579,0.03771774015050733,1.4769547412604296
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,2,RLMetaDQN,1586350413,444.84189723320156,856.9999999999999,1.0111406351606014,1.0383988811036808,0.011857707509881422,0.9844302901627743,9.297777777777545,3.5244516635174747,0.2677095662424654,0.5710120440031237,0.7541166732997459,0.03675010979358714,1.4814236424256957
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,StaticEqual,2146153682,458.8888888888889,860.0,1.0120247460621776,1.0463574511918696,0.025396825396825397,0.9818362862244198,10.940069444443314,3.3936965038207147,0.0034799266584280737,0.5592163818378779,0.7617753548638103,0.03473037918870893,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,StaticEqual,1765547051,513.0685920577617,871.0,1.0091517047436216,1.0328176666097018,0.018050541516245487,0.977462147520489,10.773124999998878,4.014994355814425,0.003351444521414874,0.4905796539959265,0.8060171456659957,0.038892148014436384,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,StaticEqual,1285601533,489.70989761092153,863.9999999999998,1.009551665968247,1.0332866198549333,0.013651877133105802,0.9874843554443054,10.861249999998865,2.561922515057415,0.0034085926782655694,0.5152430403085233,0.790216868252004,0.03706911262798247,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,StaticPriority,82190927,447.2861842105263,850.0,1.0104011711939183,1.0366203226201776,0.039473684210526314,0.9736060825488776,10.296180555554576,4.607765596272087,0.003773336132528405,0.5731255547087086,0.7527439956808785,0.033869014985376894,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,StaticPriority,1849067944,453.22222222222223,870.0,1.0109372096173068,1.0385003684495473,0.0380952380952381,0.9743961352657005,10.811111111110058,4.45823766576578,0.003687758438576468,0.5661092545336404,0.7573005545140596,0.034320987654317646,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,StaticPriority,1369122426,458.40531561461796,870.0,1.0105192905428535,1.0342651939049847,0.023255813953488372,0.975657706605662,10.448819444443455,4.365178575685537,0.00380628203390698,0.5441424759508988,0.7715507427047251,0.03471368586193839,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,EDF,418320064,435.28239202657807,860.0,1.0107410345768544,1.0371387285232996,0.013289036544850499,0.9792454256766974,9.912569444443406,3.352885495061156,0.003543733981664087,0.5920021340572834,0.7404848474263145,0.03293212440014421,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,EDF,37713433,471.06498194945846,855.0,1.0106769546907786,1.041928636736932,0.018050541516245487,0.9777340199939413,9.882222222221237,3.7806215479051257,0.0034584157599189275,0.5193434670659467,0.7875766792779876,0.03567589249899364,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,EDF,1705251563,466.37704918032784,849.0,1.0098537830249976,1.035585244577235,0.013114754098360656,0.9764085484318623,10.773055555554517,4.324845845421459,0.0034816651587944985,0.5322183445484467,0.779267515268746,0.03532149362476891,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,SRPT,2133088824,454.26791277258565,870.0,1.0104301715539943,1.0350631641996009,0.1277258566978193,0.978923431984795,11.037986111109953,3.7333135038867864,0.0034216258772705134,0.5504896639131567,0.7674368147906818,0.034386249567320726,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,SRPT,1752482193,481.27272727272725,859.5000000000002,1.009661113633302,1.0322082681015758,0.15272727272727274,0.9793255570509944,10.024236111110081,3.691538735450872,0.0032884897047207283,0.5218983691978474,0.7859300243200981,0.03645176767676393,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,SRPT,1371875562,463.22289156626505,847.25,1.0100481515797677,1.0352715410411146,0.12048192771084337,0.9805981693953848,11.6419444444432,3.5349055795796853,0.00343813547366058,0.5432512072460237,0.7721281061958678,0.0350660977242265,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,DynamicHeuristic,947234692,463.03125,845.25,1.0108980757289192,1.0413746783918632,0.0125,0.9840875520343763,11.212777777776617,3.151920766883061,0.004567354785079782,0.5492586472562295,0.7682349821090945,0.03503993055555193,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,DynamicHeuristic,467289174,456.96180555555554,863.2499999999999,1.011083940490078,1.037293923613598,0.017361111111111112,0.9808967596081387,9.960763888887858,3.472919518892849,0.0043388791425299595,0.5539761597248404,0.7651755825899502,0.03458598572530506,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,DynamicHeuristic,86682543,479.7719298245614,865.0,1.0111014323514065,1.049078126343671,0.028070175438596492,0.9800811241489208,10.355277777776651,3.3876035678902934,0.004316094183179468,0.5256009056698169,0.7835416683659276,0.03633430799219878,0.0
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,RLMetaDQN,989044450,454.258064516129,842.75,1.009493376220792,1.0327008985230728,0.01935483870967742,0.9765110082737344,10.661944444443387,4.17512030191459,0.2690551676970768,0.545921402158801,0.7703981135878334,0.03439336917562383,1.4780841485896663
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,RLMetaDQN,608437819,475.24590163934425,849.0,1.0091768481857402,1.0273406825852114,0.02622950819672131,0.9814219241822909,10.974930555554447,3.622097417139194,0.27254088661308007,0.49672790662843463,0.8020927477441705,0.03598337887067032,1.4726220923212725
trace_002,/home/ubuntu/dynamic_cluster/real_traces/trace_002.csv,4,RLMetaDQN,128492301,450.26132404181186,861.9999999999999,1.0107136925172386,1.0430275428454963,0.017421602787456445,0.9760922700886038,9.783472222221214,3.9360435473878406,0.270200233123674,0.5917749743753388,0.7406323229772319,0.03408875338753036,1.4775365906281825
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,StaticEqual,1895511621,466.5217391304348,853.9999999999998,1.0111316311050678,1.0399406745726714,0.011857707509881422,0.9817134689759542,9.760624999999465,3.825215771997707,0.002379257292600461,0.5327748533221608,0.7789077730076998,0.03857954545454334,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,StaticEqual,1514904990,473.3400809716599,860.0,1.0099157711582878,1.0303548586816091,0.012145748987854251,0.9879579810402255,9.659583333332696,3.2290016246888347,0.002418736720007124,0.528536315406889,0.7816465410729541,0.03910762483130646,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,StaticEqual,1034959472,461.6326530612245,860.0,1.0093781984988266,1.0346960059846724,0.012244897959183673,0.9867260539777739,9.343819444444119,3.35477420233535,0.0023668892322280073,0.5446586100102203,0.7712163538544011,0.0381380385487515,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,StaticPriority,1126093651,489.73251028806584,860.0,1.0099081449605747,1.0344638113313633,0.01646090534979424,0.9849485742955096,9.840833333332627,3.5423587943635213,0.002489342144293285,0.515644798555335,0.7899583288767343,0.04049725651577213,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,StaticPriority,745487020,465.7423580786026,870.0,1.0101902915850802,1.0343851952259886,0.013100436681222707,0.9858904877592973,8.813472222222394,3.3679142461099385,0.002458735460090581,0.5498574892472723,0.7678467205067895,0.03848677826297989,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,StaticPriority,265541502,477.6068376068376,870.0,1.0109757052635941,1.0436470768612234,0.017094017094017096,0.9882048074345456,9.23416666666641,3.1052323000707878,0.0024393133416169537,0.5356505971433451,0.7770481351435299,0.03946225071224961,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,EDF,1462222788,455.1945525291829,851.9999999999999,1.0117898095408686,1.0510023712195777,0.007782101167315175,0.9883820263112933,9.660555555554902,3.0692214581626915,0.0024378710340436163,0.5617393397152318,0.7601377178015271,0.03758971033289845,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,EDF,1081616157,457.0238095238095,830.0,1.0101853440766726,1.033577592110741,0.007936507936507936,0.984273740603128,9.517777777777363,3.5399061028176755,0.002526136501975302,0.528048601504769,0.7819615082716563,0.03776895943562446,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,EDF,701009526,459.87124463519314,816.9999999999999,1.009640027712218,1.0343019518104697,0.008583690987124463,0.9832544762965024,8.857152777777966,3.659654244032375,0.002426190005699336,0.5218326334010241,0.7859724063442337,0.03801353123509857,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,SRPT,1882446763,464.3076923076923,845.2499999999999,1.010394722771621,1.028936598904213,0.057692307692307696,0.9853948345573067,9.976249999999162,3.4165619002111165,0.002426160405650787,0.5337131397012723,0.7783011413267434,0.03837019230768909,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,SRPT,1501840132,474.69135802469134,864.4999999999999,1.0092938126590398,1.034935661021647,0.053497942386831275,0.9847713546160484,9.535763888888459,3.476774046307062,0.002350811948380019,0.5234868002093113,0.7849056798108415,0.039241826703244685,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,SRPT,1121233501,488.384030418251,865.0,1.0094211092096939,1.035867396314774,0.06463878326996197,0.986191916841207,10.618888888887474,3.315062695192482,0.002372026877345483,0.5077482338837825,0.7950337302080024,0.04037600337980028,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,DynamicHeuristic,696592631,478.0677290836653,855.0,1.009656196575656,1.0339170394553419,0.00796812749003984,0.9854759731098016,9.919305555554782,3.3981300661951344,0.002821238229771579,0.512370195030546,0.7920646422399052,0.03951914563966049,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,DynamicHeuristic,216647113,447.78008298755185,835.0,1.0102713232807594,1.0334313916504334,0.008298755186721992,0.9831398562741847,8.917916666666809,3.6608495732597186,0.0028482289339067965,0.5665451525454468,0.75701750884997,0.037003803596127836,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,DynamicHeuristic,1983524130,513.3766233766233,857.5,1.0084288351042214,1.0240800380621655,0.008658008658008658,0.9884269000925848,9.80534722222149,3.040753935781209,0.0027164587594824116,0.48963377788692364,0.8066199385804935,0.0424473905723874,0.0
trace_003,/home/ubuntu/dynamic_cluster/real_traces/trace_003.csv,2,RLMetaDQN,2032947174,477.0348837209302,845.7499999999999,1.0092346658530205,1.0318951270074,0.007751937984496124,0.9881937682570594,10.168958333332242,3.1106854460642603,0.2676086781399736,0.512559446831576,0.7919429708105801,0.0394145671834583,1.4725817589259156
