scenario,method,num_gpus,seed,avg_jct,p95_jct,slowdown_mean,slowdown_p95,sla,gpu_utilization,energy_kwh,queue_len_mean,jct_cv,fairness_jain,scheduler_overhead_ms,action_entropy,transition_recovery_time
drift_diurnal_shifted_bursty,BanditEpsGreedy,4,3368605745,445.6711409395973,838.0,1.0103621199089456,1.0424659267563876,0.04697986577181208,0.9630390143737166,5.033194444444097,45.90847755940158,0.5570857788816107,0.7631580476462649,0.01832071239391386,0.7326343526285817,0.0
drift_diurnal_shifted_bursty,StaticEqual,4,2258906302,456.55629139072846,850.0,1.0093404133985513,1.0265147388604228,0.046357615894039736,0.9751859267734554,5.2206249999996475,54.31350114416476,0.5351597247131459,0.7773656429801155,0.010194744661460243,1.6094379124340998,0.0
abrupt_spike_base_burst_diurnal,StaticEqual,4,3172144885,429.5769230769231,860.5,1.0118094213770068,1.053174509702192,0.06923076923076923,0.978287841191067,4.224791666666405,51.474654377880185,0.6007741848118413,0.7347918543782929,0.010688765991427327,1.6094379124340998,3640.0
drift_base_bursty_diurnal,EDF,4,564310106,480.9375,863.25,1.0102063453284462,1.0410181856352752,0.0625,0.9560577526679221,4.67305555555526,40.5021971123666,0.5449384282632341,0.7710350561435283,0.01025456123055343,1.6094379124340996,3220.0
abrupt_spike_base_burst_diurnal,StaticEqual,4,768566022,478.258064516129,855.0,1.0094715562155607,1.0356917272181183,0.03225806451612903,0.9827840300107181,5.612430555555131,60.539121114683816,0.5289253752804027,0.7813952585563027,0.010664776278881053,1.6094379124340996,4635.0
abrupt_spike_base_burst_diurnal,StaticPriority,4,601291298,466.08527131782944,848.0,1.0100568694958172,1.0386997364739605,0.12403100775193798,0.9703099510603589,4.556249999999721,46.90766721044046,0.5293863252418263,0.7810975142884964,0.010617226971842069,1.6094379124340998,3642.5
abrupt_spike_base_burst_diurnal,StaticEqual,4,3542897661,451.5986394557823,840.0,1.0111335808028201,1.0361284788574519,0.034013605442176874,0.9685748008262024,5.0297222222218565,56.43995278843317,0.5659020574214539,0.7574350935000242,0.010225863940718396,1.6094379124340998,3970.0
drift_diurnal_shifted_bursty,BanditEpsGreedy,4,3899196173,440.90909090909093,856.75,1.0133472186769745,1.056684847743176,0.05194805194805195,0.9609218436873748,5.146944444444073,53.38677354709419,0.6184197197354027,0.7233571556564986,0.01940421093835325,0.7294437869846867,0.0
abrupt_spike_base_burst_diurnal,StaticPriority,4,2110610112,459.1496598639456,841.9999999999999,1.0103797092693947,1.0325922800098584,0.047619047619047616,0.9774524158125915,5.110416666666317,60.16749633967789,0.5627994292172259,0.7594495281021584,0.01077337115853043,1.6094379124341,4485.0
drift_diurnal_shifted_bursty,StaticEqual,4,112661687,438.01526717557255,815.0,1.0101410814506422,1.0426492789668802,0.03816793893129771,0.9511234071093226,4.353402777777503,45.642857142857146,0.5720040030201482,0.7534724269490426,0.010974071713204737,1.6094379124341,0.0
drift_base_bursty_diurnal,DynamicHeuristic,4,2075955468,459.4186046511628,861.0,1.011264114201813,1.0375870971801608,0.046511627906976744,0.9654150197628458,4.492499999999704,45.78623188405797,0.5694160846547326,0.755153159037118,0.011357096958247766,1.6094379124340998,3605.0
abrupt_spike_base_burst_diurnal,StaticPriority,4,1064288586,463.3333333333333,857.7499999999999,1.009884324453207,1.0347032578007709,0.05333333333333334,0.9702229748800452,5.266388888888502,57.16906576347728,0.5430358604707688,0.7722675952544186,0.010920470752830862,1.6094379124340996,4170.0
drift_base_bursty_diurnal,SRPT,4,3777443072,481.06617647058823,860.0,1.0094132101138382,1.0377567031670298,0.18382352941176472,0.9614642114642115,4.9638194444440975,33.33145233145233,0.5283110503501137,0.7817920225594069,0.010575909489736166,1.6094379124340998,2942.5
drift_diurnal_shifted_bursty,StaticPriority,4,2380864392,447.45098039215685,836.0000000000001,1.009807277032221,1.0322567760972998,0.11764705882352941,0.9774039849841178,5.182013888888536,57.57551256136298,0.5452721535303315,0.7708188211808884,0.0110805386850108,1.6094379124341,3920.0
drift_base_bursty_diurnal,BanditEpsGreedy,4,867953547,465.3358208955224,856.75,1.009814308125235,1.031730849564584,0.05970149253731343,0.9551718798389595,4.732152777777439,41.64013626509755,0.5325659285198651,0.7790428327484995,0.0203508093629953,0.7395528983311712,3130.0
abrupt_spike_base_burst_diurnal,StaticPriority,4,1804126940,476.35714285714283,830.2499999999999,1.007918886109899,1.0299607089111997,0.10714285714285714,0.9664616285881664,5.05680555555518,55.104276508494436,0.47708222499119524,0.8145926456214337,0.011021665596636695,1.6094379124340998,4017.5
drift_base_bursty_diurnal,DynamicHeuristic,4,2231885609,473.5144927536232,870.75,1.0099125153403425,1.036033251623995,0.09420289855072464,0.9592729970326409,4.957986111110763,46.40415430267063,0.5407786872759762,0.773729357523561,0.01131352128302789,1.6094379124340996,3652.5
drift_base_bursty_diurnal,SRPT,4,3110181662,453.93700787401576,838.5,1.0111447546977903,1.0395251010254007,0.2125984251968504,0.965047393364929,4.3696527777775005,27.780636425186188,0.5885194983521821,0.7427460450533854,0.011438448658731962,1.6094379124341,2750.0
abrupt_spike_base_burst_diurnal,EDF,4,1629590656,481.2121212121212,882.25,1.0092680195909778,1.0279282863618882,0.06060606060606061,0.9647022713321056,4.817777777777446,39.34223449969306,0.5527904315485254,0.7659447125061004,0.011079439087176296,1.6094379124340998,3965.0
abrupt_spike_base_burst_diurnal,StaticPriority,4,1479367615,488.36538461538464,860.0,1.0099064961846445,1.037242946837993,0.057692307692307696,0.9757375776397516,5.773124999999572,65.68659420289855,0.5072693124182068,0.7953411110763156,0.011277063358516054,1.6094379124340998,4895.0
drift_diurnal_shifted_bursty,StaticPriority,4,1888301305,445.968992248062,873.0,1.0087276000497192,1.0281165500484266,0.13178294573643412,0.9697408796454142,4.357708333333059,46.44698261166042,0.5154475856160134,0.7900852433352383,0.011612919778302706,1.6094379124341,3237.5
abrupt_spike_base_burst_diurnal,EDF,4,503460469,511.25954198473283,872.5,1.0067061928535996,1.0197225772549898,0.030534351145038167,0.9690239625949737,5.080833333332958,45.05639976621858,0.486576122915993,0.8085667168860341,0.011116540538478308,1.6094379124341,3852.5
abrupt_spike_base_burst_diurnal,EDF,4,2624970020,486.41509433962267,835.5,1.0088065945846956,1.0346744841080053,0.050314465408805034,0.9630724710619024,5.867569444443982,56.10417715148465,0.4862110292411262,0.8087989791160903,0.011347214259455899,1.6094379124341,4785.0
abrupt_spike_base_burst_diurnal,SRPT,4,2928607878,452.7586206896552,855.0,1.0107015369286378,1.0459022484864524,0.19310344827586207,0.9632789317507419,4.97673611111077,36.01008902077152,0.5688847785407126,0.7554981997613556,0.011324893790456115,1.6094379124340996,3415.0
abrupt_spike_base_burst_diurnal,EDF,4,923501263,457.23214285714283,880.0,1.010666039607765,1.0376072340788423,0.03571428571428571,0.9636605783866058,5.823541666666224,53.836377473363775,0.5735220599829519,0.7524864673931612,0.010969168090013214,1.6094379124341,4502.5
abrupt_spike_base_burst_diurnal,SRPT,4,376395218,479.25,855.4999999999998,1.0109011162549573,1.038183872026908,0.22142857142857142,0.9661670547147846,5.087986111110764,36.70779976717113,0.5241210122982154,0.7844965682340762,0.010963516215227568,1.6094379124341,3477.5
abrupt_spike_base_burst_diurnal,SRPT,4,215858526,478.5810810810811,865.0,1.009194489745257,1.0296960160098623,0.18243243243243243,0.9667586206896551,5.370833333332948,39.990620689655174,0.5207132043260659,0.7866940202393135,0.011040896626895872,1.6094379124340998,3492.5
drift_base_bursty_diurnal,StaticPriority,4,2391876597,500.49342105263156,870.0,1.009052082793817,1.032600206454905,0.05263157894736842,0.9700540958268934,5.769374999999578,60.0564142194745,0.5207154015981724,0.7866926040405252,0.011787369539105946,1.6094379124340996,4497.5
abrupt_spike_base_burst_diurnal,DynamicHeuristic,4,3687835053,424.7260273972603,800.0,1.0110146528052284,1.0428614572849546,0.0273972602739726,0.963219113486325,4.697361111110819,51.55642879597611,0.5826431171457952,0.7465622663035353,0.01185885220020219,1.6094379124340996,3895.0
drift_base_bursty_diurnal,DynamicHeuristic,4,257409264,467.1830985915493,835.0,1.0098205690285917,1.0416865155682233,0.07042253521126761,0.9743171021377672,5.025416666666316,50.195961995249405,0.540029450242242,0.7742144429041268,0.011891875248365026,1.6094379124340998,3892.5
