workload,intensity,num_gpus,super_high_load,regime_id,scheduler,seed,avg_jct,p95_jct,slowdown_mean,slowdown_p95,sla,gpu_utilization,energy_kwh,queue_len_mean,jct_cv,fairness_jain,scheduler_overhead_ms,action_entropy
base,high,16,0,base_high_16gpus,SRPT,1567864436,441.09090909090907,850.0,1.0106309811202758,1.0414247546033375,0.6272727272727273,0.8963004484304933,6.848333333333194,20.31165919282511,0.5714591847107524,0.7538262715066468,0.009114753528401014,0.0
base,high,16,0,base_high_16gpus,DynamicHeuristic,1827993946,470.3070175438597,848.2499999999999,1.010145711580138,1.041123143076527,0.16666666666666666,0.9312675561797753,7.5651388888886855,42.11797752808989,0.5163863770513214,0.7894810240538407,0.010535887003846185,0.0
base,high,16,0,base_high_16gpus,DynamicHeuristic,1348048428,469.2164179104478,860.0,1.0100081467348319,1.0313467730574934,0.17164179104477612,0.9300986842105263,8.871805555555232,54.84928229665072,0.5631476030814063,0.7592234894685896,0.011083265574785166,0.0
base,high,16,0,base_high_16gpus,DynamicHeuristic,967441797,497.119341563786,880.0,1.0086305674730973,1.0294812995488813,0.2222222222222222,0.9120271507016473,8.53215277777755,43.8810250152532,0.5186142296912086,0.788046457891523,0.010441497306434904,0.0
base,high,16,0,base_high_16gpus,DynamicHeuristic,586835166,467.9563492063492,865.0,1.0101128009341955,1.0346360170734303,0.17857142857142858,0.917754877281309,8.32243055555532,52.89616110761485,0.5349788801022526,0.7774826095202559,0.011150336716587253,0.0
base,high,16,0,base_high_16gpus,DynamicHeuristic,106889648,469.5435684647303,850.0,1.009772383051579,1.0394269887329222,0.22406639004149378,0.9342039385847797,7.98270833333311,43.04272363150868,0.5441879905138151,0.7715212561825228,0.010488267099852854,0.0
base,high,16,0,base_high_16gpus,RLMetaDQN,29431563,467.8165938864629,856.0,1.0096613414650706,1.0316812057532851,0.11353711790393013,0.8963548714479026,7.565347222222036,39.98579161028417,0.5280280986408672,0.7819747482750072,0.2808134695528427,1.5806492555770564
base,high,16,0,base_high_16gpus,RLMetaDQN,1796308580,487.03389830508473,861.25,1.01002442864086,1.0327547912813533,0.1271186440677966,0.9144694533762058,8.115972222221979,41.69774919614148,0.5015856453410735,0.7989848676013394,0.28049977177808694,1.5784353798991997
base,high,16,0,base_high_16gpus,RLMetaDQN,1316363062,480.7423580786026,871.0,1.0108541915574727,1.0452728851510547,0.16593886462882096,0.890655657292348,7.77798611111091,39.36494440810988,0.5442636080179994,0.7714722670583923,0.278786831337097,1.5792913031468911
base,high,16,0,base_high_16gpus,RLMetaDQN,935756431,467.4157303370786,853.5,1.0096067369308637,1.0362695549642293,0.08614232209737828,0.9252473021582733,8.805624999999727,56.46342925659472,0.5210841913121864,0.7864548970991674,0.27885652276072026,1.5580256127482124
base,high,16,0,base_high_16gpus,RLMetaDQN,555149800,470.44,850.4999999999998,1.0093839447123794,1.0341050301840062,0.164,0.9252544529262087,8.298888888888623,45.02671755725191,0.520341191700533,0.786933779365059,0.2812786864496471,1.574327251610865
bursty,low,2,0,bursty_low_2gpus,StaticEqual,377750391,493.2738095238095,846.9999999999999,1.009958032712571,1.0371146705066232,0.023809523809523808,0.9826305701964543,3.427986111111225,37.09894585529468,0.5139060133516999,0.7910770367169555,0.0034099055938204017,0.0
bursty,low,2,0,bursty_low_2gpus,StaticEqual,2045288521,458.2530120481928,839.5,1.012065813544201,1.0363203379784625,0.03614457831325301,0.9763820399688554,3.1476388888889506,33.553854139631454,0.5690115804721091,0.7554158527041115,0.0034220862131977446,0.0
bursty,low,2,0,bursty_low_2gpus,StaticEqual,1664681890,477.4,858.0,1.0110276260957236,1.0408811731886238,0.02666666666666667,0.9744224422442245,2.965416666666699,27.61248624862486,0.5422034122573957,0.7728067599597169,0.0033220887489012895,0.0
bursty,low,2,0,bursty_low_2gpus,StaticEqual,1184736372,465.29411764705884,863.5,1.010217757630519,1.0346850567960075,0.058823529411764705,0.9618930547019053,1.312777777777768,11.409342347879534,0.5260836795635366,0.7832300803533091,0.0033469520313619476,0.0
bursty,low,2,0,bursty_low_2gpus,StaticEqual,804129741,473.7121212121212,860.0,1.0083550168445174,1.0248123329154435,0.045454545454545456,0.9851910828025477,2.5843749999999934,26.153503184713376,0.5200926182884812,0.7870939688123246,0.00362803856063646,0.0
bursty,low,2,0,bursty_low_2gpus,StaticPriority,1233599479,434.6551724137931,862.25,1.0116254149732646,1.0401623909259208,0.13793103448275862,0.967391304347826,2.0883333333332352,21.209627329192546,0.5980870700025405,0.7365353186768918,0.0035438109628089,0.0
bursty,low,2,0,bursty_low_2gpus,StaticPriority,852992848,425.1694915254237,831.0,1.01045327280547,1.030652637889406,0.15254237288135594,0.9810051444400475,2.0724999999999176,18.806094182825486,0.5687128168728189,0.7556098735852477,0.003494749085114901,0.0
bursty,low,2,0,bursty_low_2gpus,StaticPriority,472386217,516.4130434782609,860.0,1.0108560047124495,1.0421781351157706,0.021739130434782608,0.9847216408539138,3.930972222222415,39.95018836333194,0.5046400306909524,0.7970276857292997,0.003472064414669558,0.0
bursty,low,2,0,bursty_low_2gpus,StaticPriority,2139924347,479.8666666666667,853.0,1.0080894085764,1.021998886322602,0.04,0.9865650969529086,2.97465277777783,28.831024930747922,0.4889397865039441,0.807062041550034,0.0034587011262039212,0.0
bursty,low,2,0,bursty_low_2gpus,StaticPriority,1759317716,500.0,770.5,1.009056052624056,1.0204497529673964,0.12,0.9868421052631579,2.0670833333332492,17.03030303030303,0.41691725797729307,0.8519193743504113,0.0034762229492380603,0.0
bursty,low,2,0,bursty_low_2gpus,EDF,107360090,452.27272727272725,870.0,1.0073597068475708,1.0258953358995833,0.025974025974025976,0.9871023215821152,2.876250000000042,24.4640298079679,0.6059797902581586,0.7314157286294534,0.0034769756850299626,0.0
bursty,low,2,0,bursty_low_2gpus,EDF,1874237107,404.921875,818.9999999999998,1.0145346309627734,1.051541673216825,0.03125,0.9720850740600075,2.1431249999999147,21.80402582605393,0.6055095694258503,0.7317206101158048,0.0035029958549018933,0.0
bursty,low,2,0,bursty_low_2gpus,EDF,1493630476,483.3333333333333,890.0,1.0102741707530032,1.0344319803873792,0.0392156862745098,0.9738522954091816,2.0420138888887873,15.237924151696607,0.5905909327573274,0.7414010545661218,0.003361162426207631,0.0
bursty,low,2,0,bursty_low_2gpus,EDF,1013684958,439.2528735632184,834.0,1.0110341904470967,1.0486838259455344,0.022988505747126436,0.9835980213486072,3.1570833333334116,30.27440770632648,0.5617033121664607,0.7601611052880038,0.0035606078915438617,0.0
bursty,low,2,0,bursty_low_2gpus,EDF,633078327,452.4264705882353,863.25,1.008303042225082,1.0274094328608767,0.029411764705882353,0.978925353925354,2.544513888888871,20.635456885456886,0.531790081057023,0.7795443263730016,0.0034098230645287077,0.0
bursty,low,2,0,bursty_low_2gpus,SRPT,1744709165,511.1931818181818,854.7499999999999,1.0078720740488398,1.0234553853162736,0.11363636363636363,0.9820326278659612,3.723402777777935,25.249559082892418,0.4810888759072822,0.8120531380805187,0.0034574303332333516,0.0
bursty,low,2,0,bursty_low_2gpus,SRPT,1264763647,497.03389830508473,855.0,1.0088088057082447,1.0258336534300312,0.11864406779661017,0.9679893297765922,2.432499999999946,15.512504168056019,0.47887710981249415,0.8134556720283965,0.003426453838934305,0.0
bursty,low,2,0,bursty_low_2gpus,SRPT,884157016,470.4938271604938,835.0,1.0108079893929183,1.0442317689876122,0.13580246913580246,0.9742894056847545,3.1559027777778432,20.009560723514213,0.5380258575288492,0.7755113232221246,0.0034897279256632316,0.0
bursty,low,2,0,bursty_low_2gpus,SRPT,404211498,439.3939393939394,876.25,1.0110880196631726,1.0342068249758074,0.24242424242424243,0.9685810810810811,2.4020833333332825,14.7,0.6126137449273531,0.727116410213314,0.003349054790109025,0.0
bursty,low,2,0,bursty_low_2gpus,SRPT,23604867,512.8301886792453,879.0,1.007798780750997,1.0256148510582792,0.1320754716981132,0.974475018102824,2.2527083333332656,14.629978276611151,0.4966559687213063,0.8021387256280237,0.0033935587483968728,0.0
bursty,low,2,0,bursty_low_2gpus,DynamicHeuristic,1089055227,498.04347826086956,865.0,1.0110190639483336,1.0367911120940105,0.043478260869565216,0.9846599131693198,2.842361111111144,27.650361794500725,0.5084298199122997,0.7945961854138154,0.0034979507473651885,0.0
bursty,low,2,0,bursty_low_2gpus,DynamicHeuristic,708448596,499.2307692307692,862.25,1.0080828224689298,1.0260830646230372,0.038461538461538464,0.9742228961334344,2.151111111111025,16.76194086429113,0.49323445465006444,0.8043238990520524,0.003454400386511778,0.0
bursty,low,2,0,bursty_low_2gpus,DynamicHeuristic,327841965,500.530303030303,857.5,1.0080235919087026,1.0232468705619933,0.045454545454545456,0.9803657074340527,2.7345138888889005,25.15767386091127,0.49743836373174305,0.8016385969331267,0.003474133942897121,0.0
bursty,low,2,0,bursty_low_2gpus,DynamicHeuristic,1995380095,460.0,848.0,1.0093910575450167,1.0369766411099113,0.02666666666666667,0.9747215081405313,2.8560416666666852,28.76006855184233,0.54341448901094,0.772022338541768,0.003503210826748192,0.0
bursty,low,2,0,bursty_low_2gpus,DynamicHeuristic,1614773464,482.2142857142857,832.75,1.0120967672220644,1.0504074367087741,0.02857142857142857,0.9727722772277227,2.796736111111114,28.01951077460687,0.5272795392602128,0.7824580954177891,0.003596786333254935,0.0
bursty,low,2,0,bursty_low_2gpus,RLMetaDQN,731994529,455.5154639175258,833.9999999999998,1.0094728867600107,1.0291009759248753,0.030927835051546393,0.9689578713968958,3.661111111111234,34.735254988913525,0.5467846611848737,0.769838665992049,0.2736464099853481,1.5688924572155905
bursty,low,2,0,bursty_low_2gpus,RLMetaDQN,252049011,442.3837209302326,871.25,1.0117714163473246,1.0448478841687798,0.05813953488372093,0.9826280041797283,3.143819444444521,27.617032392894462,0.5787416771827184,0.749096255308034,0.2717394642749466,1.5834165152586615
bursty,low,2,0,bursty_low_2gpus,RLMetaDQN,2018926028,507.93333333333334,823.9999999999999,1.0100348378584894,1.0444114703686593,0.04,0.9802494802494802,3.153888888888958,26.36512474012474,0.4722050657137353,0.8176764482889645,0.2700892461487044,1.5862986201927716
bursty,low,2,0,bursty_low_2gpus,RLMetaDQN,1538980510,540.3529411764706,879.0,1.0065005250732757,1.0157724336353255,0.023529411764705882,0.9804998922645981,3.8046527777779433,32.672699849170435,0.41754754414544304,0.8515378271780554,0.26897581126610887,1.5739073093480473
bursty,low,2,0,bursty_low_2gpus,RLMetaDQN,1158373879,503.2352941176471,874.75,1.0083858324105466,1.0217933290464924,0.029411764705882353,0.9738430583501007,2.835972222222234,24.71112388617419,0.4983020822650638,0.8010862953246722,0.27044534027207623,1.5900545889839903
bursty,low,4,0,bursty_low_4gpus,StaticEqual,839010128,425.4166666666667,844.2500000000002,1.0103615037395066,1.0420516731533427,0.09722222222222222,0.9447565543071161,2.324583333333312,22.576779026217228,0.605389561476177,0.7317984235783704,0.004135062993279125,0.0
bursty,low,4,0,bursty_low_4gpus,StaticEqual,458403497,498.1967213114754,785.0,1.0069280990193399,1.0204978696999365,0.09836065573770492,0.9466645689112649,2.309930555555538,15.997482693517936,0.4627939927316863,0.823602280415807,0.004249931876455323,0.0
bursty,low,4,0,bursty_low_4gpus,StaticEqual,2125941627,437.1978021978022,822.5,1.0101475598200176,1.0355715948185389,0.06593406593406594,0.9418103448275862,3.0212499999998905,27.78065134099617,0.567276653656439,0.7565425028979217,0.004415662396627601,0.0
bursty,low,4,0,bursty_low_4gpus,StaticEqual,1745334996,506.734693877551,883.0,1.0095458619959197,1.0392797143124544,0.12244897959183673,0.9463048498845266,1.8877083333333478,8.482678983833718,0.5239507976427444,0.7846063754519944,0.004343873131534499,0.0
bursty,low,4,0,bursty_low_4gpus,StaticEqual,1364728365,486.64772727272725,863.25,1.0069017338288588,1.0234879121183433,0.06818181818181818,0.9529001798561151,3.252291666666519,28.62679856115108,0.500113411862787,0.7999274147616867,0.004253279722244194,0.0
bursty,low,4,0,bursty_low_4gpus,StaticPriority,1841816116,465.3333333333333,877.75,1.0110606695031694,1.0312508048098017,0.2,0.9502293577981651,3.1798611111109762,26.3151376146789,0.5613112136487096,0.7604156342792928,0.004366622940549593,0.0
bursty,low,4,0,bursty_low_4gpus,StaticPriority,1361870598,482.90697674418607,860.0,1.0108009418733175,1.0392904569626733,0.4186046511627907,0.899737302977233,1.585694444444456,8.389667250437828,0.5707348930480358,0.7542966710052164,0.004065627019496426,0.0
bursty,low,4,0,bursty_low_4gpus,StaticPriority,981263967,512.4545454545455,816.9999999999999,1.006394585501593,1.0114246952252068,0.2909090909090909,0.9315754339118825,2.146250000000002,11.108144192256342,0.4008626586303496,0.8615558413631421,0.004149919128802683,0.0
bursty,low,4,0,bursty_low_4gpus,StaticPriority,501318449,461.47435897435895,865.75,1.0114546149877268,1.0406772632037116,0.16666666666666666,0.9514965259219669,2.732430555555479,24.714056654195616,0.5609488874731953,0.7606508301073747,0.004296151767529643,0.0
bursty,low,4,0,bursty_low_4gpus,StaticPriority,120711818,482.4264705882353,848.25,1.0080986718669522,1.018270814482151,0.20588235294117646,0.9593676122931442,2.4895138888888577,18.372340425531913,0.50089169446121,0.7994292142042928,0.004506097950251007,0.0
bursty,low,4,0,bursty_low_4gpus,EDF,1520897577,482.1296296296296,863.5,1.0082201042969678,1.021592725379639,0.07407407407407407,0.9451577402787967,1.9785416666666835,12.846661775495232,0.5129431857663571,0.7916962390058203,0.004299362409360753,0.0
bursty,low,4,0,bursty_low_4gpus,EDF,1040952059,481.73333333333335,862.4999999999999,1.0097135795509835,1.0322644900688172,0.08,0.9514369345396487,2.7439583333332775,18.212346993081425,0.544322088559896,0.7714343797877543,0.004330934555225913,0.0
bursty,low,4,0,bursty_low_4gpus,EDF,660345428,436.4,816.0,1.0111622688728954,1.0482187848635491,0.06666666666666667,0.944947429906542,2.484652777777737,18.294392523364486,0.5684940188645934,0.7557519623483099,0.004257295611785033,0.0
bursty,low,4,0,bursty_low_4gpus,EDF,279738797,511.05263157894734,870.75,1.011778003987429,1.071123937029379,0.13157894736842105,0.9227447216890595,1.4801388888889044,7.097888675623801,0.5405112287136189,0.7739025280633146,0.004242105652668001,0.0
bursty,low,4,0,bursty_low_4gpus,EDF,1947276927,536.4705882352941,865.0,1.0052194762602584,1.013287491352179,0.29411764705882354,0.8794613887086308,2.09631944444447,7.0824140168721605,0.4144763432407985,0.8533947674835181,0.004119971446340298,0.0
bursty,low,4,0,bursty_low_4gpus,SRPT,106103267,441.55737704918033,800.0,1.0136093491286886,1.051967873770191,0.3114754098360656,0.9503925767309065,2.043888888888902,6.687366167023555,0.5462678628274217,0.7701735932549241,0.004172789486827093,0.0
bursty,low,4,0,bursty_low_4gpus,SRPT,1773641397,499.2156862745098,820.0,1.013522692396281,1.0723240335349806,0.2549019607843137,0.9342105263157895,1.9377083333333454,8.22312824314307,0.5000873866640595,0.7999440715573077,0.004251639059160713,0.0
bursty,low,4,0,bursty_low_4gpus,SRPT,1393034766,410.13698630136986,856.9999999999998,1.0126216039311182,1.0419338026795806,0.2328767123287671,0.9236414740787008,2.276180555555549,8.723922548407245,0.6470339105149829,0.7048940675625354,0.004229617119788004,0.0
bursty,low,4,0,bursty_low_4gpus,SRPT,1012428135,454.27777777777777,865.5,1.0134082262420812,1.0483082447034255,0.16666666666666666,0.9505171603196991,3.1034027777776534,17.954395862717444,0.5707840594915208,0.7542647396083095,0.0042642021881380094,0.0
bursty,low,4,0,bursty_low_4gpus,SRPT,532482617,468.35526315789474,836.25,1.010585463671282,1.0363187264856022,0.2894736842105263,0.9491913746630728,2.703124999999932,14.730458221024259,0.5204786400105216,0.7868451979834719,0.004141078673546627,0.0
bursty,low,4,0,bursty_low_4gpus,DynamicHeuristic,1697271864,451.19565217391306,852.25,1.0108260992988658,1.0405008179038002,0.05434782608695652,0.9542073454207345,3.149444444444315,25.344955834495583,0.5966617250582801,0.7374602911287694,0.004444904215986741,0.0
bursty,low,4,0,bursty_low_4gpus,DynamicHeuristic,1217326346,427.9710144927536,841.9999999999998,1.010096116648272,1.0446815303871337,0.15942028985507245,0.9276859504132231,2.245208333333336,15.515575333757152,0.5673901316565237,0.7564688136072985,0.004393232699030109,0.0
bursty,low,4,0,bursty_low_4gpus,DynamicHeuristic,836719715,487.9166666666667,824.5,1.008352823090034,1.0237218014509875,0.06944444444444445,0.9636917960088692,2.665138888888822,16.20011086474501,0.4718303571766969,0.817913024183543,0.004405722274149958,0.0
bursty,low,4,0,bursty_low_4gpus,DynamicHeuristic,456113084,462.33870967741933,844.5,1.0102472857158968,1.0420915190571363,0.08064516129032258,0.9515100671140939,2.1760416666666695,13.775838926174497,0.5688143867874295,0.7555439130435382,0.004587581263223801,0.0
bursty,low,4,0,bursty_low_4gpus,DynamicHeuristic,2123651214,458.6082474226804,850.9999999999997,1.0111702104763347,1.0378719732243862,0.041237113402061855,0.9730207872622734,3.3695833333331797,32.12781954887218,0.5360460627178819,0.7767923157856877,0.00450815913497175,0.0
bursty,low,4,0,bursty_low_4gpus,RLMetaDQN,2046193129,433.05555555555554,815.7500000000001,1.0099562118546723,1.0355539977674735,0.08333333333333333,0.9178082191780822,2.3734722222221833,15.07564026206075,0.5504488478697233,0.767463281149843,0.27260762467511535,1.6058195614970958
bursty,low,4,0,bursty_low_4gpus,RLMetaDQN,1665586498,423.1372549019608,847.5,1.0111495837036228,1.0346582936620707,0.11764705882352941,0.9223615916955017,1.6414583333333421,9.173010380622838,0.5752866944737077,0.7513403268057213,0.2700817993134913,1.609071688565416
bursty,low,4,0,bursty_low_4gpus,RLMetaDQN,1185640980,497.5,862.5,1.0078346025193399,1.0242755064820404,0.07575757575757576,0.9543452730475631,2.4938194444444055,17.87551379917792,0.45909678013524846,0.8259207950076914,0.27192675693589385,1.602634641120382
bursty,low,4,0,bursty_low_4gpus,RLMetaDQN,805034349,506.9718309859155,867.5,1.0084677894059606,1.0223677099844493,0.056338028169014086,0.9488817891373802,2.735833333333281,17.2209797657082,0.47604103412494364,0.8152516853727202,0.26668553344258333,1.6024685869582544
bursty,low,4,0,bursty_low_4gpus,RLMetaDQN,325088831,493.2258064516129,829.5,1.0113908702261634,1.0342783088332852,0.0967741935483871,0.9591254752851711,2.321249999999985,16.85171102661597,0.5181033758015386,0.7883754929051918,0.26823357292448013,1.6035196611183224
bursty,low,8,0,bursty_low_8gpus,StaticEqual,786175797,534.0769230769231,875.0,1.0082268059477473,1.0307381580793626,0.38461538461538464,0.9375681570338059,2.5155555555555655,7.105779716466739,0.4619439778526049,0.8241358137348136,0.005791030490363165,0.0
bursty,low,8,0,bursty_low_8gpus,StaticEqual,405569166,457.9746835443038,855.0,1.009700263698513,1.0302214543463448,0.24050632911392406,0.9270725388601037,2.61909722222223,12.035233160621761,0.5589683929460171,0.7619363050147109,0.00569832546985105,0.0
bursty,low,8,0,bursty_low_8gpus,StaticEqual,2073107296,482.65625,834.25,1.0070536657170792,1.0281786770577388,0.796875,0.8027836134453782,2.2551388888888835,1.7352941176470589,0.5023377475859646,0.7985031498540557,0.005385904330046096,0.0
bursty,low,8,0,bursty_low_8gpus,StaticEqual,1692500665,453.9516129032258,879.5,1.0125261185183503,1.0602895090034958,0.8225806451612904,0.7663821585903083,2.059097222222215,1.277533039647577,0.6195568965309304,0.7226212808106732,0.005518888845608471,0.0
bursty,low,8,0,bursty_low_8gpus,StaticEqual,1212555147,479.296875,873.5,1.0101089272528574,1.0401610258922758,0.546875,0.8348459845984598,2.234236111111108,3.7997799779977997,0.5389481474311515,0.7749144053910891,0.005567168319821706,0.0
bursty,low,8,0,bursty_low_8gpus,StaticPriority,446818987,444.212962962963,846.2499999999998,1.0124275240162415,1.0497904626240084,0.37037037037037035,0.9352326498422713,3.4702083333333484,21.722397476340696,0.5625954046369522,0.7595819808563348,0.006239396678882413,0.0
bursty,low,8,0,bursty_low_8gpus,StaticPriority,2114357117,434.0,837.75,1.0086888827279623,1.0340291387860525,0.5142857142857142,0.7353085210577864,2.227222222222214,5.377081292850147,0.5476397450049288,0.7692844473487678,0.005303197787483073,0.0
bursty,low,8,0,bursty_low_8gpus,StaticPriority,1733750486,476.7647058823529,836.5,1.009129117623561,1.031387958754412,0.75,0.8336798336798337,2.3613888888888845,3.369022869022869,0.4889579162453002,0.8070504939252553,0.006331534269461873,0.0
bursty,low,8,0,bursty_low_8gpus,StaticPriority,1253804968,387.3076923076923,815.7499999999999,1.011019004624537,1.0366112866069146,0.8076923076923077,0.5819672131147541,1.4991666666666785,0.8266978922716628,0.6320167675472913,0.7145688905550395,0.005854638127759492,0.0
bursty,low,8,0,bursty_low_8gpus,StaticPriority,873198337,477.741935483871,829.75,1.007377075160438,1.0201931802604314,0.6290322580645161,0.8168896321070234,2.1599999999999913,3.367892976588629,0.4591613872152873,0.825880328061133,0.005756468161898525,0.0
bursty,low,8,0,bursty_low_8gpus,EDF,125900448,442.64285714285717,802.75,1.01250439139593,1.0462916251655534,0.5,0.8713026166097838,2.249513888888879,4.738339021615472,0.5452843721447375,0.7708109040087464,0.005701946475266546,0.0
bursty,low,8,0,bursty_low_8gpus,EDF,1793438578,417.1276595744681,825.0,1.0150252378901483,1.0780756038323231,0.9361702127659575,0.5434904601571269,1.4688888888888956,0.7171717171717171,0.6338048170616329,0.7134150696014259,0.00498189670931366,0.0
bursty,low,8,0,bursty_low_8gpus,EDF,1412831947,448.22033898305085,870.5,1.0106661750809487,1.0314897519104993,0.6440677966101694,0.7184065934065934,1.9423611111111139,2.4197802197802196,0.569406744162057,0.755159225001268,0.005300920947575123,0.0
bursty,low,8,0,bursty_low_8gpus,EDF,1032225316,480.86206896551727,881.5,1.0098059008761602,1.037311494551021,0.8275862068965517,0.8224076281287247,2.0331944444444425,1.5756853396901074,0.5556350279897027,0.764099380883235,0.0057278662482642875,0.0
bursty,low,8,0,bursty_low_8gpus,EDF,552279798,508.70786516853934,833.0,1.0071452836172443,1.0231783763117774,0.20224719101123595,0.9052907915993538,3.2851388888888997,13.845718901453958,0.4605734441580571,0.8249954498133556,0.0057381914599621085,0.0
bursty,low,8,0,bursty_low_8gpus,SRPT,5650923,452.3529411764706,856.25,1.0086398276340152,1.0342155325626097,0.8088235294117647,0.7996845425867508,2.2445833333333316,2.207150368033649,0.5772723423748862,0.7500506149498408,0.005474401604003233,0.0
bursty,low,8,0,bursty_low_8gpus,SRPT,1772527940,463.8235294117647,824.0,1.0124423422833626,1.0458148658015642,0.4235294117647059,0.9044526901669759,2.8580555555555573,8.403525046382189,0.5311068425473485,0.7799858877173399,0.005650151263568671,0.0
bursty,low,8,0,bursty_low_8gpus,SRPT,1292582422,468.57142857142856,820.0000000000001,1.0107845518184815,1.0350162291283684,0.5584415584415584,0.9032135627530364,2.6160416666666624,9.727732793522268,0.5122206927931908,0.7921607530261011,0.0057677955954992645,0.0
bursty,low,8,0,bursty_low_8gpus,SRPT,911975791,458.73417721518985,866.0,1.0108764945027795,1.0430584740341655,0.6075949367088608,0.8872524752475247,2.629513888888899,5.702970297029703,0.5723413723090208,0.753253312473255,0.005646319748686239,0.0
bursty,low,8,0,bursty_low_8gpus,SRPT,432030273,429.4594594594595,871.75,1.0111718092157458,1.0469327692007502,0.7972972972972973,0.8638613861386139,2.307500000000006,3.6226622662266226,0.5939472320755244,0.7392221514775061,0.005511496094008344,0.0
bursty,low,8,0,bursty_low_8gpus,DynamicHeuristic,302274735,488.0,891.5,1.0095245351498074,1.0443472115686243,0.7818181818181819,0.7012935586061246,1.9763194444444405,1.5195353748680043,0.5610911420149414,0.7605584895580801,0.005441202777853371,0.0
bursty,low,8,0,bursty_low_8gpus,DynamicHeuristic,1969812865,480.5,885.0,1.0134578230029687,1.043492718389345,0.875,0.5202407002188184,1.4477777777777714,0.6597374179431073,0.5626551178069354,0.7595432152579591,0.0050587099617656886,0.0
bursty,low,8,0,bursty_low_8gpus,DynamicHeuristic,1589206234,360.625,760.2499999999997,1.010485380347998,1.0268687697500558,0.925,0.4939236111111111,1.087847222222218,0.3236111111111111,0.6578500939124158,0.6979503137882339,0.004862606793823134,0.0
bursty,low,8,0,bursty_low_8gpus,DynamicHeuristic,1109260716,450.63291139240505,825.0,1.0116771085381517,1.0405123413096382,0.5189873417721519,0.8917173252279635,2.5818750000000112,5.475177304964539,0.5322165370448455,0.7792686836163057,0.006019752842997859,0.0
bursty,low,8,0,bursty_low_8gpus,DynamicHeuristic,728654085,443.9024390243902,839.75,1.0092604130846121,1.045408287918764,0.3902439024390244,0.8668111753371869,2.643472222222233,5.8853564547206165,0.5373324392050998,0.7759600438205186,0.005946870023657896,0.0
bursty,low,8,0,bursty_low_8gpus,RLMetaDQN,1993358798,509.55223880597015,877.0,1.010593864926527,1.0530979518325378,0.26865671641791045,0.9206154684095861,2.4750694444444545,7.133986928104576,0.5094421815927767,0.7939461060718874,0.2706426361673116,1.6088144687006416
bursty,low,8,0,bursty_low_8gpus,RLMetaDQN,1513413280,494.8,837.75,1.006527541471584,1.0164259901805577,0.7,0.7493880048959608,1.814166666666665,2.470012239902081,0.45214373232413224,0.8302655335426853,0.27531819089309845,1.6084406733366967
bursty,low,8,0,bursty_low_8gpus,RLMetaDQN,1132806649,458.3333333333333,849.5,1.0118046113574224,1.0414189208486675,0.7857142857142857,0.6611111111111111,1.4222222222222327,1.5013888888888889,0.5786063947909582,0.7491841234528065,0.26843971952783047,1.6083567733565967
bursty,low,8,0,bursty_low_8gpus,RLMetaDQN,752200018,444.2241379310345,841.7499999999999,1.0083773585069613,1.023588268008315,0.8103448275862069,0.7311997703788748,1.8900694444444424,1.4305396096440872,0.5446920927596806,0.7711946603818837,0.2679176844094974,1.6083585871073462
bursty,low,8,0,bursty_low_8gpus,RLMetaDQN,272254500,433.1081081081081,880.0,1.01196999889451,1.0446384484881899,0.5675675675675675,0.8380952380952381,2.3312500000000123,4.140740740740741,0.6233018431158441,0.7201989656980837,0.2695472072532755,1.6086033413649867
bursty,low,16,0,bursty_low_16gpus,StaticEqual,1333873852,435.4109589041096,867.0,1.008996922857449,1.0286857377804746,1.0,0.4572176949941793,2.3012499999999854,0.08498253783469151,0.5853335216857394,0.7448149715379745,0.007087300351047856,0.0
bursty,low,16,0,bursty_low_16gpus,StaticEqual,953267221,481.1111111111111,840.0,1.011332226828583,1.0532178899639522,1.0,0.5651377491207503,2.7965972222222226,0.09613130128956623,0.5149856557861296,0.7903824832534473,0.007578736209476548,0.0
bursty,low,16,0,bursty_low_16gpus,StaticEqual,473321703,437.31481481481484,844.4999999999995,1.0135064827337974,1.0485252651347925,1.0,0.3425029342723005,1.7395138888888895,0.06338028169014084,0.5869097877895832,0.7437913325700267,0.006682528145630416,0.0
bursty,low,16,0,bursty_low_16gpus,StaticEqual,92715072,491.01063829787233,870.0,1.0078285365944655,1.0257048939137432,0.9574468085106383,0.7067605198019802,3.284791666666658,0.6014851485148515,0.5223310134197492,0.7856510653049916,0.007756632524856601,0.0
bursty,low,16,0,bursty_low_16gpus,StaticEqual,1859592089,456.15942028985506,830.9999999999998,1.0076890112297678,1.0212938429470364,0.9710144927536232,0.48218711276332094,2.273888888888873,0.2899628252788104,0.5175738484929074,0.7887165026827231,0.007076506674808451,0.0
bursty,low,16,0,bursty_low_16gpus,StaticPriority,994517042,466.64383561643837,873.9999999999999,1.0109768846980964,1.0347162853799643,0.9863013698630136,0.4985207100591716,2.457638888888871,0.2579881656804734,0.547509235958132,0.7693690405538824,0.00739564388796147,0.0
bursty,low,16,0,bursty_low_16gpus,StaticPriority,613910411,447.0,875.5,1.0102524693806145,1.0427287799011729,1.0,0.40230582524271846,1.9561111111111051,0.07281553398058252,0.5898373382157845,0.7418903489908381,0.0069275800748620844,0.0
